Order,Family,genus_species,Origin,year,Intentional_Release,In the wild,established_indoors_or_outdoors,source
ORTHOPTERA,Acrididae,"Dociostaurus tartarus Shchelkanovtsev, 1921",Asia,1962,0,yes,Out,"Roques, 2020"
ORTHOPTERA,Acrididae,"Locusta migratoria (L, 1758)",Africa,1886,0,yes,Out,"Roques, 2020"
ORTHOPTERA,Acrididae,"Notostaurus albicornis (Eversmann, 1848))",Asia,1964,0,yes,Out,"Roques, 2020"
ORTHOPTERA,Acrididae,"Ramburiella turcomana (Fischer von Waldheim, 1846)",Asia,1962,0,yes,Out,"Roques, 2020"
ORTHOPTERA,Bradyporidae,"Ephippigerida nigromarginata (Lucas, 1849)",Africa,1953,0,yes,Out,"Roques, 2020"
ORTHOPTERA,Gryllidae,Gryllodes sigillatus Walker 1869,Asia,"NA",0,no,In,"Roques, 2020"
ORTHOPTERA,Myrmecophilidae,Myrmecophilus americanus Saussure 1877,Cryptogenic,"NA",0,unknown,Out,"Roques, 2020"
ORTHOPTERA,Phaneropteridae,"Topana cincticornis (Stal, 1873)",C & S America,1991,0,unknown,Out,"Roques, 2020"
ORTHOPTERA,Raphidophoridae,"Tachycines asynamorus Adelung, 1902",Asia,1892,0,no,In,"Roques, 2020"
ORTHOPTERA,Tettigoniidae,"Copiphora brevirostris StÅ l, 1873",C & S America,"NA",0,no,In,"Roques, 2020"
ORTHOPTERA,Tettigoniidae,"Phlugiola dahlemica Eichler, 1938",C & S America,1924,0,yes,Out,"Roques, 2020"
PHASMATODEA,Phasmatidae,"Acanthoxyla geisovii (Kaup, 1866)",Australasia,1908,0,yes,Out,"Roques, 2020"
PHASMATODEA,Phasmatidae,"Acanthoxyla inermis Salmon, 1955",Australasia,1981,0,yes,Out,"Roques, 2020"
PHASMATODEA,Phasmatidae,"Carausius morosus (SinÅ½ty, 1901)",Asia,1981,0,yes,Out,"Roques, 2020"
PHASMATODEA,Phasmatidae,"Clitarchus hookeri (White, 1846)",Australasia,1900,0,yes,Out,"Roques, 2020"
Phthiraptera,Bovicoliidae,"Bovicola (Bovicola) ovis (Schrank, 1781)",Cryptogenic,1916,0,yes,Out,"Roques, 2020"
Phthiraptera,Enderleinellidae,"Enderleinellus longiceps Kellogg & Ferris, 1915",North America,1979,0,yes,Out,"Roques, 2020"
Phthiraptera,Enderleinellidae,"Enderleinellus tamiasis Fahrenholz, 1916",Asia (Korea),1916,0,yes,Out,"Roques, 2020"
Phthiraptera,Gliricolidae,Gliricola porcelli (Schrank 1781),C & S America,1781,0,yes,Out,"Roques, 2020"
Phthiraptera,Gliricolidae,Pitrufquenia coypus Marelli 1932,C & S America,1932,0,yes,Out,"Roques, 2020"
Phthiraptera,Goniodidae,Stenocrotaphus gigas (Taschenberg 1879),"Tropical, subtropical",1924,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,"Chelopistes meleagridis (Linnaeus, 1758)",North America,1877,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,Goniocotes chrysocephalus Giebel 1874,Cryptogenic,1874,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,Goniocotes gallinae (De Geer 1778),Cryptogenic,1880,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,"Goniocotes rectangulatus Nitzsch, 1818",Cryptogenic,1818,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,"Goniodes pavonis (Linnaeus, 1758)",Cryptogenic,1892,0,yes,Out,"Roques, 2020"
Phthiraptera,Gonionidae,"Zlotorzyckella colchici (Denny, 1842)",Asia,1977,0,yes,Out,"Roques, 2020"
Phthiraptera,Gyropidae,"Gyropus ovalis Burmeister, 1838",C & S America,1838,0,yes,Out,"Roques, 2020"
Phthiraptera,Hoplopeuridae,"Hoplopleura sciuricola Ferris, 1921",North America,1976,0,yes,Out,"Roques, 2020"
Phthiraptera,Linognathidae,"Linognathus stenopsis (Burmeister, 1838)",Cryptogenic,1838,0,yes,Out,"Roques, 2020"
Phthiraptera,Linognathidae,"Solenopotes muntiacus Thompson, 1938",Asia,1983,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,Eomenacanthus stramineus (Nitzsch 1818),Cryptogenic,1818,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,Hohorstiella gigantea lata (Piaget 1880),Cryptogenic,1880,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,Menopon gallinae (L. 1758),Cryptogenic,1781,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,"Myrsidea quadrifasciata (Piaget, 1880)",Asia,1880,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,Neocolpocephalum turbinatum (Denny 1842),Cryptogenic,1842,0,yes,Out,"Roques, 2020"
Phthiraptera,Menoponidae,"Uchida phasiani (Modrzejewska & Zlotorzycka, 1977)",Asia,1998,0,yes,Out,"Roques, 2020"
Phthiraptera,Philopteridae,Cuclotogaster heterographa (Nitzsch in Giebel 1866),Cryptogenic,1876,0,yes,Out,"Roques, 2020"
Phthiraptera,Philopteridae,"Lagopoecus colchicus Emerson, 1949",Asia,1989,0,yes,Out,"Roques, 2020"
Phthiraptera,Philopteridae,"Lipeurus maculosus Clay, 1938",Asia,1938,0,yes,Out,"Roques, 2020"
Phthiraptera,Philopteridae,Reticulipeurus polytrapezius (Burmeister 1838),Cryptogenic,1880,0,yes,Out,"Roques, 2020"
Phthiraptera,Polyplacidae,"Haemodipsus lyriocephalus (Burmeister, 1839)",Cryptogenic,1839,0,yes,Out,"Roques, 2020"
Phthiraptera,Polyplacidae,"Polyplax spinulosa (Burmeister, 1839)",Asia,1839,0,yes,Out,"Roques, 2020"
Phthiraptera,Trichodectidae,Trichodectes (Stachiella) octomaculatus Paine 1912,North America,"NA",0,yes,Out,"Roques, 2020"
Phthiraptera,Trichodectidae,Trichodectes (Trichodectes) canis (De Geer 1778),Cryptogenic,1880,0,yes,Out,"Roques, 2020"
Phthiraptera,Trimenoponidae,"Trimenopon hispidum Burmeister, 1838",C & S America,1966,0,yes,Out,"Roques, 2020"
Psocoptera,Caeciliusidae,"Lacroixiella martini (Lacroix, 1919)",Unknown,1918,0,unknown,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocopsis cryptomeriae (Enderlein, 1907)",Asia,1955,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus axillaris (Smithers, 1969)",?Australia,1991,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus briggsi McLachlan, 1899",Unknown,1899,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus maindroni Badonnel, 1935","Tropical, subtropical",1954,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus meridionalis Ribaga, 1904",Unknown,1904,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus pumilis (Banks, 1920)","Africa, Asia",1984,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus richardsi (Pearman, 1929)","Africa, Asia",1929,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus rileyae Schmidt & Thornton, 1993",Australia,1992,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus strauchi Enderlein, 1906",?Africa,1906,0,yes,Out,"Roques, 2020"
Psocoptera,Ectopsocidae,"Ectopsocus titschacki Jentsch, 1939",C. & S. America,1928,0,yes,Out,"Roques, 2020"
Psocoptera,Elipsocidae,"Propsocus pulchripennis (Perkins, 1899)","Tropical, subtropical",1981,0,yes,Out,"Roques, 2020"
Psocoptera,Lachesillidae,"Lachesilla pacifica Chapman, 1930",North America,1986,0,yes,Out,"Roques, 2020"
Psocoptera,Lachesillidae,"Lachesilla tectorum Badonnel, 1931","Tropical, subtropical",1992,0,yes,Out,"Roques, 2020"
Psocoptera,Lepidopsocidae,"Echmepteryx madagascariensis (Kolbe, 1885)","Tropical, subtropical",1938,0,yes,Out,"Roques, 2020"
Psocoptera,Lepidopsocidae,"Lepolepis bicolor Broadhead, 1955","Africa, Asia",1945,0,yes,Out,"Roques, 2020"
Psocoptera,Lepidopsocidae,"Nepticulomima sakuntala Enderlein, 1906","Asia, tropical",1954,0,yes,Out,"Roques, 2020"
Psocoptera,Lepidopsocidae,"Pteroxanium kelloggi (Ribaga, 1905)",North America,1916,0,yes,Out,"Roques, 2020"
Psocoptera,Lepidopsocidae,"Soa flaviterminata Enderlein, 1906","Tropical, subtropical",1930,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Belaphotroctes ghesquierei Badonnel, 1949",?Africa,1993,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Embidopsocus minor (Pearman, 1931)",Africa,1931,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis albothoracica Broadhead, 1955",Africa,1955,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis bostrychophila Badonnel, 1931",Unknown,1943,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis brunnea Motschulsky, 1852",Unknown,1852,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis corrodens (Heymons, 1909)",Unknown,1909,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis decolor (Pearman, 1925)",Unknown,1925,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis entomophila (Enderlein, 1907)",Unknown,1929,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis mendax Pearman, 1946",Africa,1946,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis obscura Broadhead, 1954",?Africa,1954,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis paeta Pearman, 1942",Unknown,1940,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis paetula Broadhead, 1950",Unknown,1945,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis pearmani Lienhard, 1990",?Asia,1945,0,yes,Out,"Roques, 2020"
Psocoptera,Liposcelididae,"Liposcelis pubescens Broadhead, 1947",Unknown,1943,0,yes,Out,"Roques, 2020"
Psocoptera,Pachytroctidae,"Nanopsocus oceanicus Pearman, 1928","Tropical, subtropical",1988,0,yes,Out,"Roques, 2020"
Psocoptera,Pachytroctidae,"Tapinella castanea Pearman, 1932",Unknown,1932,0,yes,Out,"Roques, 2020"
Psocoptera,Peripsocidae,Peripsocus bivari Baz 1988,?Africa,1979,0,yes,Out,"Roques, 2020"
Psocoptera,Psocidae,"Trichadenotecnum innuptum Betz, 1983",North America,1965,0,yes,Out,"Roques, 2020"
Psocoptera,Psoquillidae,"Psoquilla marginepunctata Hagen, 1865",C. & S. America,1865,0,yes,Out,"Roques, 2020"
Psocoptera,Psoquillidae,"Rhyopsocus disparilis (Pearman, 1931)",Africa,1931,0,yes,Out,"Roques, 2020"
Psocoptera,Psoquillidae,"Rhyopsocus peregrinus (Pearman, 1929)",Unknown,1929,0,yes,Out,"Roques, 2020"
Psocoptera,Psyllipsocidae,"Dorypteryx domestica (Smithers, 1958)",Africa,1973,0,yes,Out,"Roques, 2020"
Psocoptera,Psyllipsocidae,"Dorypteryx longipennis Smithers, 1991",Unknown,1988,0,yes,Out,"Roques, 2020"
Psocoptera,Psyllipsocidae,"Dorypteryx pallida Aaron,1883",Unknown,1907,0,yes,Out,"Roques, 2020"
Psocoptera,Psyllipsocidae,"Psocathropos lachlani Ribaga, 1899","Tropical, subtropical",1899,0,yes,Out,"Roques, 2020"
Psocoptera,Psyllipsocidae,"Psyllipsocus ramburii SÅ½lys-Longchamps, 1872",Unknown,1872,0,yes,Out,"Roques, 2020"
Psocoptera,Trogiidae,"Lepinotus inquilinus von Heyden, 1850",Unknown,1850,0,yes,Out,"Roques, 2020"
Psocoptera,Trogiidae,"Lepinotus patruelis Pearman, 1931",Unknown,1930,0,yes,Out,"Roques, 2020"
Psocoptera,Trogiidae,"Lepinotus reticulatus Enderlein, 1905",Unknown,1905,0,yes,Out,"Roques, 2020"
Psocoptera,Trogiidae,"Trogium pulsatorium (Linnaeus, 1758)",Unknown,1758,0,yes,Out,"Roques, 2020"
Siphonaptera,Ceratophyllidae,"Callopsylla (Geminopsylla) gemina (Ioff, 1946)",Asia,1985,0,yes,Out,"Roques, 2020"
Siphonaptera,Ceratophyllidae,"Leptopsylla (Leptopsylla) segnis (SchÅ¡nherr, 1811)",Cryptogenic,1811,0,yes,Out,"Roques, 2020"
Siphonaptera,Ceratophyllidae,"Nosopsyllus (Nosopsyllus) fasciatus (Bosc dAntic, 1800)",Asia- Temperate,1900,0,yes,Out,"Roques, 2020"
Siphonaptera,Ceratophyllidae,Orchopeas howardi Baker 1895,North America,1800,0,yes,Out,"Roques, 2020"
Siphonaptera,Pulicidae,"Euhoplopsyllus glacialis affinis (Baker, 1904)",North America,1977,0,yes,Out,"Roques, 2020"
Siphonaptera,Pulicidae,"Xenopsylla brasiliensis (Baker, 1904)",Africa,1942,0,yes,Out,"Roques, 2020"
Siphonaptera,Pulicidae,"Xenopsylla cheopis cheopis (Rothschild, 1903)",Africa( Nile region),1904,0,yes,Out,"Roques, 2020"
Thysanoptera,Aeolothripidae,"Franklinothrips megalops (Trybom, 1912)",Africa,"NA",1,no,In,"Roques, 2020"
Thysanoptera,Aeolothripidae,"Franklinothrips vespiformis (Crawford, 1909)",C & S America,"NA",1,no,In,"Roques, 2020"
Thysanoptera,Merothripidae,"Merothrips floridensis Watson, 1927",C & S America,1955,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Aleurodothrips fasciapennis (Franklin, 1908)",Cryptogenic,1908,0,no,In,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Bagnalliella yuccae (Hinds, 1902)",North America,1957,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Eurythrips tristis Hood, 1941",North America,2005,0,unknown,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Gynaikothrips ficorum (Marchal, 1908)",Asia- Tropical,1983,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Haplothrips gowdeyi (Franklin, 1908)",Africa,1978,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Haplothrips rivnayi Priesner, 1936",Asia,2001,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,Hoplothrips lichenis,Cryptogenic,1954,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Hoplothrips unicolor (Vuillet, 1914)",Cryptogenic,1939,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Karnyothrips americanus (Hood, 1912)",North America,1974,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Karnyothrips flavipes (Jones, 1912)",North America,1919,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Karnyothrips melaleucus (Bagnall, 1911)",C & S America,1911,1,no,In,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Nesothrips propinquus (Bagnall, 1916)",Australasia,1974,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Podothrips semiflavus Hood, 1913",North America,1964,0,yes,Out,"Roques, 2020"
Thysanoptera,Phlaeothripidae,"Suocerathrips linguis Mound & Marullo, 1994",Cryptogenic,1994,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Anaphothrips sudanensis Trybom, 1911","Tropical, subtropical","NA",0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,Anascirtothrips arorai Bhatti,India,2003,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Anisopilothrips venustulus (Priesner, 1923)",C & S America,1969,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Aurantothrips orchidaceus (Bagnall, 1909)",C & S America,1907,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Bradinothrips musae Hood, 1956",C & S America,1998,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Caliothrips fasciatus (Pergande, 1895)",North America,"NA",0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Chaetanaphothrips orchidii (Moulton, 1908)",C & S America,1935,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Copidothrips octarticulatus (Schmutz, 1913)",Asia- Tropical,1996,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Dichromothrips corbetti (Priesner, 1936)",Asia- Tropical,"NA",0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Dichromothrips phalaenopsidis Sakimura, 1955",Asia- Tropical,1975,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Dorcadothrips billeni Zur Strassen, 1995",Asia- Tropical,1994,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Echinothrips americanus Morgan, 1913",North America,1996,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Frankliniella fusca (Hinds, 1902)",North America,1964,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Frankliniella occidentalis (Pergande, 1895)",North America,1983,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Frankliniella schultzei (Trybom, 1910)",Cryptogenic,1988,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Heliothrips haemorrhoidalis (BouchÅ½, 1833)",C & S America,1833,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Hercinothrips bicinctus (Bagnall, 1919)","Tropical, subtropical",1907,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,Hercinothrips dimidiatus,south africa,2014,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Hercinothrips femoralis (Reuter, 1891)",C & S America,1891,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Leucothrips nigripennis Reuter, 1904",C & S America,1904,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Microcephalothrips abdominalis (Crawford, 1910)","Tropical, subtropical",1989,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Neohydatothrips samayunkur (Kudo, 1995)","Tropical, subtropical",2000,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Organothrips indicus Bhatti, 1974",Asia,1985,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Palmiothrips palmae (Ramakrishna, 1934)",Asia- Tropical,1965,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Parthenothrips dracaenae (Heeger, 1854)",Africa,1852,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Pezothrips kellyanus (Bagnall, 1916)",Cryptogenic,1981,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Phibalothrips peringueyi (Faure, 1925)","Tropical, subtropical",1985,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Plesiothrips perplexus (Beach, 1896)",C & S America,1975,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Pseudodendrothrips mori (Niwa, 1908)",Asia- Tropical,1974,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Psydrothrips kewi Palmer & Mound, 1985",C & S America,1982,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Pteridothrips pteridicola (Karny, 1914)",Asia- Tropical,1995,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Scirtothrips inermis Priesner, 1933",Australasia,2001,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Scirtothrips longipennis (Bagnall, 1909)",Cryptogenic,1909,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Stenchaetothrips biformis (Bagnall, 1913)",Asia- Tropical,1913,0,no,In,"Roques, 2020"
Thysanoptera,Thripidae,"Stenchaetothrips spinalis Reyes, 1994",Asia- Temperate,1999,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Thrips australis (Bagnall, 1915)",Australasia,1930,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,Thrips hawaiiensis,Tropical Asia,2008,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Thrips palmi Karny, 1925",Asia- Tropical,1995,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,Thrips setosus,Japan,2014,0,yes,Out,"Roques, 2020"
Thysanoptera,Thripidae,"Thrips simplex Morrison, 1930",Africa,1946,0,yes,Out,"Roques, 2020"
Zygentoma-,Lepismatidae,"Ctenolepisma longicaudata (Escherich, 1905)",Central America?,"NA",0,no,In,"Roques, 2020"
Zygentoma-,Lepismatidae,"Thermobia domestica (Packard, 1873)",Central America?,"NA",0,no,In,"Roques, 2020"
